<<<<<<< HEAD
,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood
465,120,RM,,3072,4,AllPub,3,Blmngtn,7,5,2004,2004,VinylSd,VinylSd,18.0,4,3,4,3,1,1,0,1,0,1375,1375,5,1414,0,0,1414,0,0,2,0,2,1,4,6,8,1,3,2004.0,3,2,398,3,3,144,20,0,0,0,0,0,,0,5,2006,178740,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
466,20,RL,85.0,10628,4,AllPub,3,NAmes,7,5,1970,1970,Plywood,Plywood,0.0,3,4,3,4,4,6,778,1,0,499,1277,3,1277,0,0,1277,1,0,1,0,2,1,3,5,8,1,1,1970.0,1,2,526,3,3,0,0,0,0,176,0,0,GdWo,0,4,2007,167000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
467,70,RL,79.0,9480,4,AllPub,3,NAmes,5,7,1942,1995,MetalSd,MetalSd,224.0,3,3,3,3,1,2,386,1,0,342,728,5,888,756,0,1644,0,0,1,1,3,1,4,7,8,2,4,1942.0,1,1,312,3,3,168,0,0,0,0,0,0,,0,6,2007,146500,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
468,20,RL,98.0,11428,3,AllPub,3,NridgHt,8,5,2006,2006,VinylSd,VinylSd,248.0,4,3,4,3,1,1,0,1,0,1626,1626,5,1634,0,0,1634,0,0,2,0,3,1,4,7,8,1,4,2006.0,2,3,866,3,3,0,44,0,0,0,0,0,,0,5,2007,250000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
469,60,RL,76.0,9291,3,AllPub,3,SawyerW,6,5,1993,1993,HdBoard,HdBoard,120.0,4,3,4,3,1,6,426,1,0,406,832,5,832,878,0,1710,0,0,2,1,3,1,4,7,8,0,0,1993.0,2,2,506,3,3,144,70,0,0,0,0,0,,0,6,2008,187000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
470,120,RL,,6820,3,AllPub,3,StoneBr,8,5,1985,1985,HdBoard,HdBoard,0.0,4,3,4,3,3,6,368,4,1120,0,1488,3,1502,0,0,1502,1,0,1,1,1,1,4,4,8,0,0,1985.0,2,2,528,3,3,0,54,0,0,140,0,0,,0,6,2010,212000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
471,60,RL,92.0,11952,4,AllPub,3,NWAmes,7,6,1977,1977,WdShing,Plywood,0.0,3,3,4,3,1,1,0,1,0,808,808,3,1161,808,0,1969,0,0,2,1,3,1,3,8,8,1,4,1977.0,2,2,534,3,3,0,0,0,0,276,0,0,,0,11,2007,190000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
472,180,RM,35.0,3675,4,AllPub,3,Edwards,6,5,2005,2005,VinylSd,VinylSd,80.0,3,3,4,3,4,6,459,1,0,88,547,5,1072,0,0,1072,1,0,1,0,2,1,3,5,8,0,0,2005.0,2,2,525,3,3,0,28,0,0,0,0,0,,0,6,2008,148000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
473,20,RL,110.0,14977,3,AllPub,3,NridgHt,8,5,2006,2007,VinylSd,VinylSd,304.0,4,3,5,3,4,6,1350,1,0,626,1976,5,1976,0,0,1976,1,0,2,0,2,1,4,7,8,1,5,2006.0,2,3,908,3,3,250,63,0,0,0,0,0,,0,7,2007,440000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
474,120,RL,41.0,5330,4,AllPub,3,StoneBr,8,5,2000,2000,CemntBd,CmentBd,0.0,4,3,4,3,3,6,1196,1,0,298,1494,5,1652,0,0,1652,1,0,2,0,2,1,5,6,8,0,0,2000.0,2,2,499,3,3,96,48,0,0,0,0,0,,0,8,2007,251000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
475,20,RL,80.0,8480,4,AllPub,3,Sawyer,5,6,1963,1963,HdBoard,HdBoard,0.0,3,3,3,3,1,6,630,1,0,340,970,3,970,0,0,970,1,0,1,0,2,1,3,5,8,0,0,1996.0,1,2,624,3,3,0,24,0,0,192,0,0,,0,7,2007,132500,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
476,20,RL,75.0,13125,4,AllPub,2,CollgCr,6,5,1997,1998,VinylSd,VinylSd,215.0,3,3,4,3,4,6,994,1,0,484,1478,5,1493,0,0,1493,1,0,2,0,3,1,4,7,8,1,3,1997.0,3,2,508,3,3,140,39,0,0,0,0,0,,0,4,2008,208900,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
477,60,RL,105.0,13693,4,AllPub,3,NridgHt,9,5,2006,2006,VinylSd,VinylSd,772.0,5,3,4,3,3,1,0,1,0,2153,2153,5,2069,574,0,2643,0,0,2,1,3,1,5,9,8,1,4,2006.0,3,3,694,3,3,414,84,0,0,0,0,0,,0,3,2007,380000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
478,20,RL,79.0,10637,4,AllPub,3,CollgCr,8,5,2007,2008,VinylSd,VinylSd,336.0,4,3,5,3,4,6,1288,1,0,417,1705,5,1718,0,0,1718,1,0,2,0,3,1,4,7,8,1,4,2007.0,2,3,826,3,3,208,44,0,0,0,0,0,,0,9,2009,297000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
479,30,RM,50.0,5925,4,AllPub,3,OldTown,4,7,1937,2000,Stucco,Stucco,435.0,3,3,2,3,1,3,168,1,0,739,907,3,1131,0,0,1131,0,0,1,0,2,1,3,7,8,0,0,1995.0,1,2,672,3,3,0,72,0,0,0,0,0,MnPrv,0,3,2007,89471,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
480,20,RL,98.0,16033,3,AllPub,3,NridgHt,9,5,2004,2005,VinylSd,VinylSd,378.0,4,3,5,3,4,6,1261,1,0,572,1833,5,1850,0,0,1850,1,0,2,0,3,1,4,8,8,1,4,2004.0,3,3,772,3,3,519,112,0,0,0,0,0,,0,3,2006,326000,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
481,20,RL,72.0,11846,3,AllPub,3,NridgHt,9,5,2003,2004,VinylSd,VinylSd,562.0,4,3,5,3,4,6,1567,1,0,225,1792,5,1792,0,0,1792,1,0,2,0,2,1,5,6,8,1,4,2003.0,3,3,874,3,3,206,49,0,0,0,0,0,,0,8,2006,374000,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
482,70,RM,50.0,2500,4,AllPub,3,OldTown,7,8,1915,2005,Stucco,Stucco,0.0,4,3,3,3,1,5,299,1,0,611,910,5,916,910,0,1826,1,0,1,1,4,1,5,7,6,1,4,1915.0,1,1,164,2,2,0,0,0,0,0,0,0,,0,6,2009,155000,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
483,120,RM,32.0,4500,4,AllPub,3,Mitchel,6,5,1998,1998,VinylSd,VinylSd,116.0,3,3,5,3,1,6,897,1,0,319,1216,5,1216,0,0,1216,1,0,2,0,2,1,3,5,8,0,0,1998.0,1,2,402,3,3,0,125,0,0,0,0,0,,0,5,2006,164000,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
484,20,RL,,7758,3,AllPub,3,Sawyer,5,7,1962,2001,HdBoard,Plywood,0.0,3,4,3,3,1,5,588,1,0,411,999,4,999,0,0,999,1,0,1,0,3,1,4,6,8,0,0,1963.0,1,1,264,3,3,0,132,0,0,0,0,0,,0,3,2007,132500,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
485,20,RL,80.0,9600,4,AllPub,3,NAmes,5,7,1950,2007,MetalSd,MetalSd,0.0,4,3,3,3,1,5,607,1,0,506,1113,4,1113,0,0,1113,0,0,1,0,3,1,4,5,8,1,4,1950.0,1,1,264,3,3,0,80,120,0,0,0,0,,0,7,2009,147000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
486,20,RL,79.0,10289,4,AllPub,3,NAmes,5,7,1965,1965,MetalSd,MetalSd,168.0,3,3,3,3,1,5,836,1,0,237,1073,3,1073,0,0,1073,1,0,1,1,3,1,3,6,8,0,0,1965.0,2,2,515,3,3,0,0,0,0,0,0,0,,0,6,2007,156000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
487,20,RL,70.0,12243,3,AllPub,3,NWAmes,5,6,1971,1971,Plywood,Plywood,0.0,3,3,4,3,3,5,998,1,0,486,1484,4,1484,0,0,1484,0,0,2,0,3,1,3,7,8,1,3,1971.0,1,2,487,3,3,224,0,0,0,180,0,0,,0,2,2007,175000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
488,190,RL,60.0,10800,4,AllPub,3,OldTown,5,4,1900,1970,Wd Sdng,Wd Sdng,0.0,3,2,3,2,1,4,664,1,0,290,954,3,1766,648,0,2414,0,0,2,0,3,2,3,10,5,1,4,1970.0,1,2,520,3,2,142,0,0,0,0,0,0,,0,5,2006,160000,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
489,180,RM,21.0,1526,4,AllPub,3,MeadowV,4,8,1970,2002,CemntBd,CmentBd,0.0,3,4,4,3,3,6,515,1,0,115,630,3,630,0,0,630,1,0,1,0,1,1,4,3,8,0,0,1970.0,1,1,286,3,3,0,0,0,0,0,0,0,,0,5,2009,86000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
490,160,RM,,2665,4,AllPub,3,MeadowV,5,6,1976,1976,CemntBd,CmentBd,0.0,3,3,4,3,2,1,0,1,0,264,264,3,616,688,0,1304,0,0,1,1,3,1,3,4,8,1,4,1976.0,3,1,336,3,3,141,24,0,0,0,0,0,,0,6,2008,115000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
491,50,RL,79.0,9490,4,AllPub,3,NAmes,6,7,1941,1950,Wd Sdng,Wd Sdng,0.0,3,3,3,3,1,4,403,3,165,238,806,3,958,620,0,1578,1,0,1,0,3,1,2,5,8,2,3,1941.0,1,1,240,3,3,0,0,32,0,0,0,0,MnPrv,0,8,2006,133000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
492,60,RL,105.0,15578,3,AllPub,3,Gilbert,6,5,2006,2006,VinylSd,VinylSd,0.0,4,3,4,3,1,1,0,1,0,728,728,4,728,728,0,1456,0,0,2,1,3,1,3,8,8,0,0,2006.0,2,2,429,3,3,0,0,0,0,0,0,0,,0,5,2006,172785,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
493,20,RL,70.0,7931,4,AllPub,3,NAmes,5,6,1960,1960,BrkFace,Wd Sdng,0.0,3,3,3,3,1,4,374,2,532,363,1269,3,1269,0,0,1269,0,0,1,1,3,1,3,6,8,1,2,1964.0,1,1,308,3,3,0,0,0,0,0,0,0,,0,6,2008,155000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
494,30,RM,50.0,5784,4,AllPub,3,OldTown,5,8,1938,1996,MetalSd,MetalSd,0.0,3,3,2,3,1,1,0,1,0,190,190,4,886,0,0,886,0,0,1,0,2,1,3,4,8,0,0,1938.0,1,1,273,3,3,144,20,80,0,0,0,0,,0,12,2009,91300,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
495,30,C (all),60.0,7879,4,AllPub,3,IDOTRR,4,5,1920,1950,Wd Sdng,Wd Sdng,0.0,3,3,3,3,1,3,495,1,0,225,720,3,720,0,0,720,0,0,1,0,2,1,3,4,8,0,0,,0,0,0,0,0,0,523,115,0,0,0,0,GdWo,0,11,2009,34900,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
496,20,RL,,12692,3,AllPub,3,NoRidge,8,5,1992,1993,BrkFace,BrkFace,0.0,4,3,4,3,1,6,1231,1,0,1969,3200,5,3228,0,0,3228,1,0,3,0,4,1,4,10,8,1,4,1992.0,2,2,546,3,3,264,75,291,0,0,0,0,,0,5,2007,430000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
497,50,RL,60.0,9120,4,AllPub,3,BrkSide,7,6,1925,1950,Wd Sdng,Wd Sdng,0.0,3,4,3,3,1,3,329,1,0,697,1026,5,1133,687,0,1820,1,0,2,0,4,1,3,8,8,0,0,1925.0,1,1,240,3,3,0,100,0,0,0,0,0,GdPrv,0,6,2008,184000,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
498,20,RL,65.0,7800,4,AllPub,3,Sawyer,5,7,1967,2004,HdBoard,HdBoard,89.0,3,3,3,3,1,5,450,1,0,414,864,5,899,0,0,899,0,0,1,0,3,1,4,5,8,0,0,1967.0,3,1,288,3,3,64,0,0,0,0,0,0,MnPrv,0,6,2009,130000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
499,20,RL,70.0,7535,3,AllPub,3,NAmes,5,7,1958,1985,MetalSd,MetalSd,0.0,3,3,3,3,1,4,111,2,279,522,912,2,912,0,0,912,0,1,1,0,2,1,3,5,8,0,0,1958.0,3,1,297,3,3,12,285,0,0,0,0,0,MnWw,480,6,2007,120000,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
